Pollutant: Precipitation (PREC)
Daily sums
Unit: mm
Source: NABEL/MeteoSchweiz
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Rigi-Seebodenalp;Jungfraujoch
10.06.2018;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;
11.06.2018;6.7;48.9;0.7;4.4;12.0;3.5;13.6;5.4;4.5;31.6;3.2;6.5;4.3;
12.06.2018;23.4;12.1;13.6;6.7;4.7;11.6;7.8;15.2;10.1;13.0;0.3;9.0;7.7;
13.06.2018;14.2;1.5;2.2;2.8;0.3;;12.4;2.7;0.9;3.3;38.6;13.0;61.9;
14.06.2018;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15.06.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16.06.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17.06.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.6;0.0;0.1;
18.06.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19.06.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20.06.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21.06.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;
22.06.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;
23.06.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24.06.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;4.8;0.0;0.0;0.0;0.0;
25.06.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26.06.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27.06.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28.06.2018;0.0;0.0;0.0;0.9;0.0;0.4;0.0;0.0;0.0;0.0;1.2;0.0;0.0;
29.06.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;
30.06.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01.07.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02.07.2018;0.9;0.0;0.0;0.0;0.0;0.0;7.4;0.0;1.2;0.6;0.0;0.0;0.0;
03.07.2018;41.5;7.9;2.2;22.3;10.0;35.4;16.8;0.5;3.6;22.2;5.2;1.0;1.9;
04.07.2018;0.4;10.5;0.7;0.0;0.1;0.0;0.0;0.0;11.6;16.1;0.0;0.0;0.0;
05.07.2018;8.9;2.0;13.8;9.4;12.7;6.0;36.2;0.3;14.0;29.1;14.8;10.5;36.1;
06.07.2018;13.8;6.3;0.0;9.0;11.9;6.8;13.0;0.2;0.0;3.1;7.3;12.5;6.0;
07.07.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
08.07.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
09.07.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
10.07.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11.07.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
12.07.2018;0.0;0.0;27.9;0.0;0.0;0.0;0.0;0.0;8.4;0.0;0.0;0.0;0.0;
13.07.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
14.07.2018;1.5;15.3;0.4;0.0;0.0;0.0;0.0;4.9;0.1;0.0;0.0;0.7;1.5;
15.07.2018;1.8;17.3;0.3;2.3;15.8;0.0;0.2;0.0;0.0;5.7;4.8;0.4;13.0;
16.07.2018;0.0;0.0;3.4;15.6;0.1;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;
17.07.2018;7.9;3.7;0.0;3.5;0.0;0.5;4.3;0.0;0.0;0.0;0.3;0.7;2.8;
18.07.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
